SourceIdentity,SourceRelativePath,SHA256,OriginalRelation,OriginalCanonicalAssetId,OriginalCanonicalPublicPath,FinalRelation,FinalRepresentationAssetId,FinalRepresentationPublicPath,TargetScope,SourceDomain,SourceSubdomain
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256.ktx.png,703D3050F3D61137CF231A945904A06E162DE0D9D1EA95C60196F1A7113E5A66,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256_battle.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256_battle.ktx.png,8AFBD03EEE846714F02D319D06073969D156613F7DC6AF8137D2ED5FDCF03DF3,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256_battle.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256_battle.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_256_battle.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - 256 - battle.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.ktx.png,48B73C28AAE512EE5EACCD8F8F5A45CF34084DB2DA69586B102E73B0E4ABA3D9,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - mindscape00.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1001_128.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1001_128.ktx.png,81347E6BAFAC1DAE751493A50764839751D9A4BE18E9D4DAE3627EA7BEAEDA8D,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1001_128.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1001_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1001_128.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - Trainer Emote - Nice! [st_1001] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1002_128.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1002_128.ktx.png,6882B08557E8D4798A37BDE7939BC10ACD3DA1195001BCA7B4AADE007F4B756D,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1002_128.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1002_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1002_128.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - Trainer Emote - Watch out! [st_1002] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1003_128.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1003_128.ktx.png,73CF0631B3F3BD1F87DDD4CD9F360E0C12A07317839DB29E83368AB29D7C621E,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1003_128.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1003_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1003_128.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - Trainer Emote - Let’s do this! [st_1003] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1004_128.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1004_128.ktx.png,6CAA2CE32EC5CEFE6B15294D1DCF7CF6744052EF21B0AF19D9FB959E845E55CA,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1004_128.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1004_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_st_1004_128.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - Trainer Emote - Thanks! [st_1004] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01/ch0298_00_zinnia_01_256_battle.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_01/ch0298_00_zinnia_01_256_battle.ktx.png,2850DA95B23717CEDF375940F2A423FAC5918F2954C838C26DE916A6D3098CB9,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01/ch0298_00_zinnia_01_256_battle.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia_01/ch0298_00_zinnia_01_256_battle.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01/ch0298_00_zinnia_01_256_battle.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00] - 01/Jacq - 256 - battle.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01/ch0298_00_zinnia_01_mindscape00.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_01/ch0298_00_zinnia_01_mindscape00.ktx.png,48B73C28AAE512EE5EACCD8F8F5A45CF34084DB2DA69586B102E73B0E4ABA3D9,EXACT_DUPLICATE_SOURCE_ALIAS,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.png,EXACT_DUPLICATE_SOURCE_ALIAS,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia/ch0298_00_zinnia_mindscape00.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00]/Jacq - mindscape00.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_1024.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_1024.ktx.png,2CECBA4226025EA280D153E1099359394E09F9661B9C475B99303BAC17D3593F,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_1024.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_1024.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00] - 01 - expose/Jacq - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_128.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_128.ktx.png,21EEBA569BA21E0719D7A34A6759FDB2A4D4B2D350AD22329B4DA7289BD30F1D,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_128.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_128.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00] - 01 - expose/Jacq - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_256.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_256.ktx.png,B664CD6705F698E9395A14923A9C5453C672990C2B67FE05506607348488E54D,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_256.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_01_expose/ch0298_00_zinnia_01_expose_256.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00] - 01 - expose/Jacq - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_1024.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_1024.ktx.png,C6DCFAC0C71313B9B1FE290EF79CF525D1436DB5283025675D84A2E04D735491,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_1024.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_1024.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00] - expose/Jacq - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_128.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_128.ktx.png,967CF23A11F94079C94340DA5C8DBEBDADA4EBC4715257BB054BD98035AB033E,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_128.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_128.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00] - expose/Jacq - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_256.ktx.png,ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_256.ktx.png,BF9C74A904F8002681778E583903F69239B70B594EA9831620A86C515FD804B1,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_256.ktx.png,UI/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0298_00_zinnia_expose/ch0298_00_zinnia_expose_256.ktx.png,UI/Actor/Trainer/Jacq [ch0298]/Jacq [ch0298_00] - expose/Jacq - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_1024.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_1024.ktx.png,FD971473763008DBB95E85DBCA178C9E2AD5BAB632B010B360A5A73BF4D91983,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_1024.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_1024.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_128.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_128.ktx.png,31824728DCDAB37E08E6D800B29E88C4B36A04C57778FEFA456891377C74E69C,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_128.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_128.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256.ktx.png,E6D431F229B59C4BAE234617C662A7B5CD0F0E0EA383FC27EFBC905C855C4EEE,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256_battle.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256_battle.ktx.png,8AC2F12C0B9DB79D01BB8B24482F53E06F901A173003BF0F1C23FCD98E0CCBE2,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256_battle.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256_battle.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_256_battle.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - 256 - battle.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.ktx.png,B81AF0A99ADBF5A062E04069CF921112F417AC7E778729E21D1EFD48A2FEC32E,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - mindscape00.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1001_128.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1001_128.ktx.png,EB1D555DA25E4EC6473AD7E842813EA1D613C5F180B23A60E7BDD56769499D9D,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1001_128.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1001_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1001_128.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - Trainer Emote - Nice! [st_1001] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1002_128.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1002_128.ktx.png,741FAA28806F6C7391A97B16E13241F39FE4D4C7E5739507765199334AF69776,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1002_128.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1002_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1002_128.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - Trainer Emote - Watch out! [st_1002] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1003_128.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1003_128.ktx.png,9962B3B633AC82BCF714152F6B89CE856A4108EE88C1A3149DC1F2E275067E91,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1003_128.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1003_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1003_128.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - Trainer Emote - Let’s do this! [st_1003] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1004_128.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1004_128.ktx.png,F88FA44638AFBC4A4E99988F88AEE8DF5A676EC4D12BB35CDA140A4A31E1FC77,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1004_128.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1004_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_st_1004_128.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - Trainer Emote - Thanks! [st_1004] - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01/ch0300_00_jujube_01_256_battle.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube_01/ch0300_00_jujube_01_256_battle.ktx.png,812284FDF4F844036864E41819DA1DD467443AA359881769B0A9AA12C4D5C2B7,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01/ch0300_00_jujube_01_256_battle.ktx.png,UI/Actor/Trainer/ch0300_00_jujube_01/ch0300_00_jujube_01_256_battle.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01/ch0300_00_jujube_01_256_battle.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00] - 01/Bellelba - 256 - battle.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01/ch0300_00_jujube_01_mindscape00.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube_01/ch0300_00_jujube_01_mindscape00.ktx.png,B81AF0A99ADBF5A062E04069CF921112F417AC7E778729E21D1EFD48A2FEC32E,EXACT_DUPLICATE_SOURCE_ALIAS,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.ktx.png,UI/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.png,EXACT_DUPLICATE_SOURCE_ALIAS,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube/ch0300_00_jujube_mindscape00.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00]/Bellelba - mindscape00.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_1024.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_1024.ktx.png,BAFBFD714A104BB34518B81DCAD39D8BF5FE025DFE0DF1920E4CE7E33EF7B03F,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_1024.ktx.png,UI/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_1024.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00] - 01 - expose/Bellelba - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_128.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_128.ktx.png,A885F9A54A41E5E9D7C59A42F0574974D8AFEB20285907ED9302F3C959A161B4,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_128.ktx.png,UI/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_128.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_128.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00] - 01 - expose/Bellelba - 128.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_256.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_256.ktx.png,1876CF2299DE3C14458C4C2FC2496662F4C24EBEFBF7FFFC3CE48726DD3BD7B4,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_256.ktx.png,UI/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_256.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_01_expose/ch0300_00_jujube_01_expose_256.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00] - 01 - expose/Bellelba - 256.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_expose/ch0300_00_jujube_expose_1024.ktx.png,ui/image/Actor/Trainer/ch0300_00_jujube_expose/ch0300_00_jujube_expose_1024.ktx.png,F15501730BC044002F043BA12C4ECA91EEB2590378B447ED9585F5623728F88C,CANONICAL_SOURCE_OWNER,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_expose/ch0300_00_jujube_expose_1024.ktx.png,UI/Actor/Trainer/ch0300_00_jujube_expose/ch0300_00_jujube_expose_1024.png,MATERIALIZED_CANONICAL_SOURCE,STANDALONE_UI::ui/image/Actor/Trainer/ch0300_00_jujube_expose/ch0300_00_jujube_expose_1024.ktx.png,UI/Actor/Trainer/Sabrina [ch0300]/Bellelba [ch0300_00] - expose/Bellelba - 1024.png,STANDALONE,ui/image/Actor,ui/image/Actor/Trainer
